Sample,Dimension,Sobol,Faure,Uniform
320,25,0.79882812,0.53043788,0.45326177
320,26,0.89648438,0.64364543,0.29767372
320,27,0.72070312,0.75685297,0.79218994
320,28,0.47460938,0.87006052,0.65976364
320,29,0.18554688,0.98326807,0.83862180
320,30,0.25976562,0.09647561,0.13698222
320,31,0.51367188,0.20968316,0.65477575
320,32,0.77929688,0.32289071,0.68686650
320,33,0.53710938,0.43609826,0.22842585
320,34,0.50195312,0.54930580,0.91329971
320,35,0.92382812,0.66251335,0.27401178
320,36,0.11132812,0.77572090,0.60858315
320,37,0.24023438,0.88892844,0.31484115
320,38,0.34179688,0.00213599,0.55985538
320,39,0.66992188,0.11534354,0.11680410
320,40,0.84179688,0.22855109,0.96111827
320,41,0.06835938,0.34175863,0.27315962
320,42,0.17773438,0.45496618,0.62739655
320,43,0.16992188,0.56817373,0.20951923
320,44,0.66210938,0.68138127,0.25955043
320,45,0.69335938,0.79458882,0.45532875
320,46,0.67773438,0.90779637,0.29239102
320,47,0.83789062,0.02100392,0.90843755
320,48,0.33789062,0.13421146,0.70530665
320,49,0.77539062,0.24741901,0.10448032
320,50,0.65820312,0.36062656,0.73543659
321,1,0.48242188,0.83232467,0.72026793
321,2,0.80273438,0.94553222,0.30349623
321,3,0.98242188,0.05873977,0.68728300
321,4,0.63085938,0.17194731,0.34534398
321,5,0.58398438,0.28515486,0.09575420
321,6,0.58398438,0.39836241,0.99105651
321,7,0.54492188,0.51156995,0.92257241
321,8,0.44335938,0.62477750,0.10195255
321,9,0.73242188,0.73798505,0.56847220
321,10,0.41601562,0.85119260,0.40464503
321,11,0.07226562,0.96440014,0.36372553
321,12,0.38085938,0.07760769,0.06244753
321,13,0.08789062,0.19081524,0.75653858
321,14,0.09570312,0.30402278,0.82107836
321,15,0.13085938,0.41723033,0.25736546
321,16,0.55664062,0.53043788,0.09234583
321,17,0.71289062,0.64364543,0.69350984
321,18,0.38476562,0.75685297,0.67400736
321,19,0.85351562,0.87006052,0.03971121
321,20,0.52539062,0.98326807,0.05648342
321,21,0.91601562,0.09647561,0.83940804
321,22,0.06054688,0.20968316,0.67285504
321,23,0.74414062,0.32289071,0.44817084
321,24,0.25976562,0.43609826,0.84303695
321,25,0.29882812,0.54930580,0.63669291
321,26,0.39648438,0.66251335,0.39882153
321,27,0.22070312,0.77572090,0.22123782
321,28,0.97460938,0.88892844,0.52212649
321,29,0.68554688,0.00213599,0.67707371
321,30,0.75976562,0.11534354,0.40154174
321,31,0.01367188,0.22855109,0.77224028
321,32,0.27929688,0.34175863,0.30048876
321,33,0.03710938,0.45496618,0.47321318
321,34,0.00195312,0.56817373,0.80326340
321,35,0.42382812,0.68138127,0.61772693
321,36,0.61132812,0.79458882,0.27200258
321,37,0.74023438,0.90779637,0.45632592
321,38,0.84179688,0.02100392,0.72294342
321,39,0.16992188,0.13421146,0.89409137
321,40,0.34179688,0.24741901,0.20619708
321,41,0.56835938,0.36062656,0.49786918
321,42,0.67773438,0.47383410,0.24985379
321,43,0.66992188,0.58704165,0.84180871
321,44,0.16210938,0.70024920,0.33646116
321,45,0.19335938,0.81345675,0.80135206
321,46,0.17773438,0.92666429,0.58915638
321,47,0.33789062,0.03987184,0.41050482
321,48,0.83789062,0.15307939,0.45442232
321,49,0.27539062,0.26628693,0.23008449
321,50,0.15820312,0.37949448,0.74514481
322,1,0.35742188,0.85119260,0.40608213
322,2,0.42773438,0.96440014,0.21356729
322,3,0.60742188,0.07760769,0.82621738
322,4,0.50585938,0.19081524,0.01067229
322,5,0.70898438,0.30402278,0.22763254
322,6,0.95898438,0.41723033,0.77655747
322,7,0.16992188,0.53043788,0.52443634
322,8,0.81835938,0.64364543,0.82164933
322,9,0.10742188,0.75685297,0.80609675
322,10,0.54101562,0.87006052,0.05948016
322,11,0.69726562,0.98326807,0.35347748
322,12,0.25585938,0.09647561,0.61090752
322,13,0.71289062,0.20968316,0.64220964
322,14,0.47070312,0.32289071,0.37820679
322,15,0.00585938,0.43609826,0.24563157
322,16,0.68164062,0.54930580,0.79389566
322,17,0.58789062,0.66251335,0.10927945
322,18,0.25976562,0.77572090,0.87441455
322,19,0.47851562,0.88892844,0.79438423
322,20,0.40039062,0.00213599,0.85100377
322,21,0.04101562,0.11534354,0.09896862
322,22,0.43554688,0.22855109,0.77720425
322,23,0.11914062,0.34175863,0.27138140
322,24,0.38476562,0.45496618,0.26905223
322,25,0.42382812,0.56817373,0.85510942
322,26,0.77148438,0.68138127,0.81188964
322,27,0.59570312,0.79458882,0.34646929
322,28,0.09960938,0.90779637,0.53347847
322,29,0.31054688,0.02100392,0.97304535
322,30,0.63476562,0.13421146,0.05275661
322,31,0.63867188,0.24741901,0.97973434
322,32,0.65429688,0.36062656,0.45693885
322,33,0.16210938,0.47383410,0.26827602
322,34,0.62695312,0.58704165,0.94215792
322,35,0.54882812,0.70024920,0.04097822
322,36,0.48632812,0.81345675,0.88785935
322,37,0.86523438,0.92666429,0.70506329
322,38,0.96679688,0.03987184,0.10226428
322,39,0.54492188,0.15307939,0.45098650
322,40,0.46679688,0.26628693,0.74412668
322,41,0.69335938,0.37949448,0.10075284
322,42,0.30273438,0.49270203,0.80579286
322,43,0.29492188,0.60590958,0.70752282
322,44,0.03710938,0.71911712,0.27138819
322,45,0.56835938,0.83232467,0.03117491
322,46,0.80273438,0.94553222,0.47160856
322,47,0.21289062,0.05873977,0.87019669
322,48,0.21289062,0.17194731,0.71098794
322,49,0.15039062,0.28515486,0.13865253
322,50,0.03320312,0.39836241,0.43904149
323,1,0.85742188,0.87006052,0.12731188
323,2,0.92773438,0.98326807,0.11279692
323,3,0.10742188,0.09647561,0.17567230
323,4,0.00585938,0.20968316,0.70588244
323,5,0.20898438,0.32289071,0.96026636
323,6,0.45898438,0.43609826,0.91163869
323,7,0.66992188,0.54930580,0.69316936
323,8,0.31835938,0.66251335,0.65248473
323,9,0.60742188,0.77572090,0.80137153
323,10,0.04101562,0.88892844,0.77380075
323,11,0.19726562,0.00213599,0.39763498
323,12,0.75585938,0.11534354,0.35836254
323,13,0.21289062,0.22855109,0.33631273
323,14,0.97070312,0.34175863,0.18319825
323,15,0.50585938,0.45496618,0.23448400
323,16,0.18164062,0.56817373,0.64277366
323,17,0.08789062,0.68138127,0.48064803
323,18,0.75976562,0.79458882,0.32777121
323,19,0.97851562,0.90779637,0.55182873
323,20,0.90039062,0.02100392,0.86007352
323,21,0.54101562,0.13421146,0.63177485
323,22,0.93554688,0.24741901,0.12262805
323,23,0.61914062,0.36062656,0.25711851
323,24,0.88476562,0.47383410,0.43346369
323,25,0.92382812,0.58704165,0.94865408
323,26,0.27148438,0.70024920,0.39672760
323,27,0.09570312,0.81345675,0.16975850
323,28,0.59960938,0.92666429,0.93805385
323,29,0.81054688,0.03987184,0.96565317
323,30,0.13476562,0.15307939,0.15313481
323,31,0.13867188,0.26628693,0.01485612
323,32,0.15429688,0.37949448,0.00984682
323,33,0.66210938,0.49270203,0.48112570
323,34,0.12695312,0.60590958,0.23808521
323,35,0.04882812,0.71911712,0.33336784
323,36,0.98632812,0.83232467,0.82027686
323,37,0.36523438,0.94553222,0.44912342
323,38,0.46679688,0.05873977,0.20932182
323,39,0.04492188,0.17194731,0.57066458
323,40,0.96679688,0.28515486,0.24087807
323,41,0.19335938,0.39836241,0.43558916
323,42,0.80273438,0.51156995,0.12989880
323,43,0.79492188,0.62477750,0.41484685
323,44,0.53710938,0.73798505,0.71543620
323,45,0.06835938,0.85119260,0.73272342
323,46,0.30273438,0.96440014,0.06917419
323,47,0.71289062,0.07760769,0.68587628
323,48,0.71289062,0.19081524,0.33120830
323,49,0.65039062,0.30402278,0.83327129
323,50,0.53320312,0.41723033,0.28249873
324,1,0.60742188,0.88892844,0.24995898
324,2,0.17773438,0.00213599,0.55515973
324,3,0.85742188,0.11534354,0.60952850
324,4,0.75585938,0.22855109,0.73041627
324,5,0.45898438,0.34175863,0.58519478
324,6,0.20898438,0.45496618,0.53287643
324,7,0.41992188,0.56817373,0.36973781
324,8,0.06835938,0.68138127,0.93102599
324,9,0.85742188,0.79458882,0.48605754
324,10,0.29101562,0.90779637,0.95144264
324,11,0.44726562,0.02100392,0.31378215
324,12,0.50585938,0.13421146,0.36146533
324,13,0.96289062,0.24741901,0.14184440
324,14,0.22070312,0.36062656,0.77768038
324,15,0.75585938,0.47383410,0.21380121
324,16,0.93164062,0.58704165,0.73880139
324,17,0.33789062,0.70024920,0.10551364
324,18,0.00976562,0.81345675,0.89296459
324,19,0.72851562,0.92666429,0.68306958
324,20,0.15039062,0.03987184,0.44794364
324,21,0.29101562,0.15307939,0.66072739
324,22,0.68554688,0.26628693,0.53047318
324,23,0.36914062,0.37949448,0.95060637
324,24,0.13476562,0.49270203,0.41577431
324,25,0.17382812,0.60590958,0.72967841
324,26,0.02148438,0.71911712,0.85037692
324,27,0.84570312,0.83232467,0.05204584
324,28,0.84960938,0.94553222,0.22970231
324,29,0.06054688,0.05873977,0.88424517
324,30,0.38476562,0.17194731,0.23970908
324,31,0.88867188,0.28515486,0.86267517
324,32,0.90429688,0.39836241,0.37260510
324,33,0.41210938,0.51156995,0.44332032
324,34,0.37695312,0.62477750,0.23034283
324,35,0.29882812,0.73798505,0.58586305
324,36,0.73632812,0.85119260,0.56100684
324,37,0.61523438,0.96440014,0.97607833
324,38,0.71679688,0.07760769,0.13449011
324,39,0.79492188,0.19081524,0.53230436
324,40,0.21679688,0.30402278,0.32018622
324,41,0.94335938,0.41723033,0.90532183
324,42,0.55273438,0.53043788,0.91344470
324,43,0.04492188,0.64364543,0.08303876
324,44,0.28710938,0.75685297,0.40922548
324,45,0.31835938,0.87006052,0.19105187
324,46,0.55273438,0.98326807,0.74823372
324,47,0.46289062,0.09647561,0.44075495
324,48,0.46289062,0.20968316,0.11346219
324,49,0.90039062,0.32289071,0.58475681
324,50,0.78320312,0.43609826,0.24756451
325,1,0.10742188,0.90779637,0.81622785
325,2,0.67773438,0.02100392,0.80734562
325,3,0.35742188,0.13421146,0.98826212
325,4,0.25585938,0.24741901,0.76299294
325,5,0.95898438,0.36062656,0.38885150
325,6,0.70898438,0.47383410,0.38615592
325,7,0.91992188,0.58704165,0.04741563
325,8,0.56835938,0.70024920,0.95439690
325,9,0.35742188,0.81345675,0.80117150
325,10,0.79101562,0.92666429,0.91064302
325,11,0.94726562,0.03987184,0.60438071
325,12,0.00585938,0.15307939,0.96230075
325,13,0.46289062,0.26628693,0.19854286
325,14,0.72070312,0.37949448,0.42791469
325,15,0.25585938,0.49270203,0.49482846
325,16,0.43164062,0.60590958,0.19747358
325,17,0.83789062,0.71911712,0.74231024
325,18,0.50976562,0.83232467,0.62665864
325,19,0.22851562,0.94553222,0.77041179
325,20,0.65039062,0.05873977,0.68477316
325,21,0.79101562,0.17194731,0.49961841
325,22,0.18554688,0.28515486,0.12544179
325,23,0.86914062,0.39836241,0.30521453
325,24,0.63476562,0.51156995,0.78648303
325,25,0.67382812,0.62477750,0.97374258
325,26,0.52148438,0.73798505,0.01806022
325,27,0.34570312,0.85119260,0.66336261
325,28,0.34960938,0.96440014,0.48272839
325,29,0.56054688,0.07760769,0.40823752
325,30,0.88476562,0.19081524,0.33101626
325,31,0.38867188,0.30402278,0.28046322
325,32,0.40429688,0.41723033,0.74030305
325,33,0.91210938,0.53043788,0.73110298
325,34,0.87695312,0.64364543,0.31276073
325,35,0.79882812,0.75685297,0.24218345
325,36,0.23632812,0.87006052,0.82680712
325,37,0.11523438,0.98326807,0.17170999
325,38,0.21679688,0.09647561,0.59495349
325,39,0.29492188,0.20968316,0.52983389
325,40,0.71679688,0.32289071,0.79389336
325,41,0.44335938,0.43609826,0.28998739
325,42,0.05273438,0.54930580,0.98934064
325,43,0.54492188,0.66251335,0.62890514
325,44,0.78710938,0.77572090,0.67915835
325,45,0.81835938,0.88892844,0.11793867
325,46,0.05273438,0.00213599,0.98495031
325,47,0.96289062,0.11534354,0.65494111
325,48,0.96289062,0.22855109,0.02883633
325,49,0.40039062,0.34175863,0.28329653
325,50,0.28320312,0.45496618,0.33814000
326,1,0.07617188,0.92666429,0.00024294
326,2,0.14648438,0.03987184,0.10785327
326,3,0.70117188,0.15307939,0.12693606
326,4,0.72460938,0.26628693,0.26230493
326,5,0.05273438,0.37949448,0.93361538
326,6,0.49023438,0.49270203,0.83888790
326,7,0.70117188,0.60590958,0.86735465
326,8,0.09960938,0.71911712,0.03232326
326,9,0.45117188,0.83232467,0.23360903
326,10,0.32226562,0.94553222,0.52018293
326,11,0.97851562,0.05873977,0.77837190
326,12,0.34960938,0.17194731,0.56712871
326,13,0.55664062,0.28515486,0.60857159
326,14,0.50195312,0.39836241,0.56115114
326,15,0.91210938,0.51156995,0.97090471
326,16,0.71289062,0.62477750,0.47529708
326,17,0.93164062,0.73798505,0.37360565
326,18,0.91601562,0.85119260,0.79060296
326,19,0.63476562,0.96440014,0.68146062
326,20,0.11914062,0.07760769,0.13354309
326,21,0.63476562,0.19081524,0.06353572
326,22,0.09179688,0.30402278,0.31057702
326,23,0.83789062,0.41723033,0.39624734
326,24,0.91601562,0.53043788,0.61572605
326,25,0.45507812,0.64364543,0.96381766
326,26,0.11523438,0.75685297,0.69095137
326,27,0.25195312,0.87006052,0.53898088
326,28,0.31835938,0.98326807,0.40414844
326,29,0.90429688,0.09647561,0.28787950
326,30,0.16601562,0.20968316,0.87537127
326,31,0.85742188,0.32289071,0.12027096
326,32,0.06054688,0.43609826,0.41549340
326,33,0.75585938,0.54930580,0.70352834
326,34,0.34570312,0.66251335,0.40277614
326,35,0.76757812,0.77572090,0.64485605
326,36,0.33007812,0.88892844,0.03620726
326,37,0.02148438,0.00213599,0.37393871
326,38,0.81054688,0.11534354,0.55114134
326,39,0.70117188,0.22855109,0.95094135
326,40,0.93554688,0.34175863,0.70868084
326,41,0.66210938,0.45496618,0.02220282
326,42,0.64648438,0.56817373,0.11443816
326,43,0.26367188,0.68138127,0.30372386
326,44,0.31835938,0.79458882,0.30543277
326,45,0.28710938,0.90779637,0.92106949
326,46,0.02148438,0.02100392,0.78125696
326,47,0.55664062,0.13421146,0.32093544
326,48,0.55664062,0.24741901,0.36591944
326,49,0.24414062,0.36062656,0.25225284
326,50,0.93945312,0.47383410,0.24160246
327,1,0.57617188,0.94553222,0.53422041
327,2,0.64648438,0.05873977,0.67220066
327,3,0.20117188,0.17194731,0.82380175
327,4,0.22460938,0.28515486,0.19675878
327,5,0.55273438,0.39836241,0.10314676
327,6,0.99023438,0.51156995,0.89565292
327,7,0.20117188,0.62477750,0.94302071
327,8,0.59960938,0.73798505,0.10559840
327,9,0.95117188,0.85119260,0.79507288
327,10,0.82226562,0.96440014,0.70654981
327,11,0.47851562,0.07760769,0.18125026
327,12,0.84960938,0.19081524,0.49954870
327,13,0.05664062,0.30402278,0.71200796
327,14,0.00195312,0.41723033,0.86992956
327,15,0.41210938,0.53043788,0.38495872
327,16,0.21289062,0.64364543,0.12619509
327,17,0.43164062,0.75685297,0.40229468
327,18,0.41601562,0.87006052,0.67789492
327,19,0.13476562,0.98326807,0.78329009
327,20,0.61914062,0.09647561,0.57205464
327,21,0.13476562,0.20968316,0.96278481
327,22,0.59179688,0.32289071,0.48009015
327,23,0.33789062,0.43609826,0.12665587
327,24,0.41601562,0.54930580,0.49140727
327,25,0.95507812,0.66251335,0.42063024
327,26,0.61523438,0.77572090,0.72197696
327,27,0.75195312,0.88892844,0.48094160
327,28,0.81835938,0.00213599,0.93774166
327,29,0.40429688,0.11534354,0.37631182
327,30,0.66601562,0.22855109,0.09125166
327,31,0.35742188,0.34175863,0.36318912
327,32,0.56054688,0.45496618,0.01950265
327,33,0.25585938,0.56817373,0.05226867
327,34,0.84570312,0.68138127,0.80570479
327,35,0.26757812,0.79458882,0.68553862
327,36,0.83007812,0.90779637,0.10816939
327,37,0.52148438,0.02100392,0.43621441
327,38,0.31054688,0.13421146,0.98669680
327,39,0.20117188,0.24741901,0.19479380
327,40,0.43554688,0.36062656,0.61934824
327,41,0.16210938,0.47383410,0.81603350
327,42,0.14648438,0.58704165,0.65086640
327,43,0.76367188,0.70024920,0.80256075
327,44,0.81835938,0.81345675,0.19889171
327,45,0.78710938,0.92666429,0.48639163
327,46,0.52148438,0.03987184,0.24031231
327,47,0.05664062,0.15307939,0.29845066
327,48,0.05664062,0.26628693,0.65935030
327,49,0.74414062,0.37949448,0.63809273
327,50,0.43945312,0.49270203,0.90972684
328,1,0.82617188,0.96440014,0.28815213
328,2,0.39648438,0.07760769,0.98239055
328,3,0.95117188,0.19081524,0.23600793
328,4,0.97460938,0.30402278,0.19803094
328,5,0.80273438,0.41723033,0.73051466
328,6,0.74023438,0.53043788,0.13411962
328,7,0.95117188,0.64364543,0.04032524
328,8,0.84960938,0.75685297,0.05640136
328,9,0.70117188,0.87006052,0.09476847
328,10,0.57226562,0.98326807,0.86829702
328,11,0.22851562,0.09647561,0.00678818
328,12,0.59960938,0.20968316,0.29471485
328,13,0.80664062,0.32289071,0.15294319
328,14,0.75195312,0.43609826,0.00181204
328,15,0.16210938,0.54930580,0.06899001
328,16,0.96289062,0.66251335,0.22381809
328,17,0.18164062,0.77572090,0.99580237
328,18,0.66601562,0.88892844,0.34044108
328,19,0.38476562,0.00213599,0.28880997
328,20,0.36914062,0.11534354,0.99098617
328,21,0.88476562,0.22855109,0.14926801
328,22,0.84179688,0.34175863,0.52354160
328,23,0.58789062,0.45496618,0.24099626
328,24,0.66601562,0.56817373,0.20471394
328,25,0.20507812,0.68138127,0.93612558
328,26,0.86523438,0.79458882,0.33481835
328,27,0.00195312,0.90779637,0.52016023
328,28,0.56835938,0.02100392,0.33030769
328,29,0.65429688,0.13421146,0.36481810
328,30,0.91601562,0.24741901,0.01972575
328,31,0.60742188,0.36062656,0.87339146
328,32,0.31054688,0.47383410,0.13518305
328,33,0.50585938,0.58704165,0.39499027
328,34,0.59570312,0.70024920,0.69519646
328,35,0.01757812,0.81345675,0.33500857
328,36,0.58007812,0.92666429,0.12025099
328,37,0.27148438,0.03987184,0.20728253
328,38,0.56054688,0.15307939,0.23073428
328,39,0.95117188,0.26628693,0.37779683
328,40,0.68554688,0.37949448,0.35073730
328,41,0.91210938,0.49270203,0.31668435
328,42,0.39648438,0.60590958,0.75773494
328,43,0.01367188,0.71911712,0.67730396
328,44,0.06835938,0.83232467,0.58240097
328,45,0.53710938,0.94553222,0.28958271
328,46,0.27148438,0.05873977,0.68899999
328,47,0.80664062,0.17194731,0.57719975
328,48,0.80664062,0.28515486,0.56701233
328,49,0.99414062,0.39836241,0.06589216
328,50,0.18945312,0.51156995,0.68359243
329,1,0.32617188,0.98326807,0.19128916
329,2,0.89648438,0.09647561,0.00284216
329,3,0.45117188,0.20968316,0.40740527
329,4,0.47460938,0.32289071,0.93089814
329,5,0.30273438,0.43609826,0.93694926
329,6,0.24023438,0.54930580,0.11092023
329,7,0.45117188,0.66251335,0.37725199
329,8,0.34960938,0.77572090,0.40624909
329,9,0.20117188,0.88892844,0.66407412
329,10,0.07226562,0.00213599,0.77103837
329,11,0.72851562,0.11534354,0.25508722
329,12,0.09960938,0.22855109,0.43523072
329,13,0.30664062,0.34175863,0.12703358
329,14,0.25195312,0.45496618,0.94684255
329,15,0.66210938,0.56817373,0.05853660
329,16,0.46289062,0.68138127,0.46758895
329,17,0.68164062,0.79458882,0.30541349
329,18,0.16601562,0.90779637,0.87493941
329,19,0.88476562,0.02100392,0.15766102
329,20,0.86914062,0.13421146,0.81082812
329,21,0.38476562,0.24741901,0.17401045
329,22,0.34179688,0.36062656,0.98098630
329,23,0.08789062,0.47383410,0.76075931
329,24,0.16601562,0.58704165,0.92654778
329,25,0.70507812,0.70024920,0.01583807
329,26,0.36523438,0.81345675,0.89812384
329,27,0.50195312,0.92666429,0.55781013
329,28,0.06835938,0.03987184,0.73160434
329,29,0.15429688,0.15307939,0.37946138
329,30,0.41601562,0.26628693,0.36699815
329,31,0.10742188,0.37949448,0.50655000
329,32,0.81054688,0.49270203,0.10612542
329,33,0.00585938,0.60590958,0.56283024
329,34,0.09570312,0.71911712,0.68864505
329,35,0.51757812,0.83232467,0.31336769
329,36,0.08007812,0.94553222,0.97865408
329,37,0.77148438,0.05873977,0.29510886
329,38,0.06054688,0.17194731,0.72660444
329,39,0.45117188,0.28515486,0.73340184
329,40,0.18554688,0.39836241,0.92872937
329,41,0.41210938,0.51156995,0.87127699
329,42,0.89648438,0.62477750,0.80430472
329,43,0.51367188,0.73798505,0.19258164
329,44,0.56835938,0.85119260,0.16311467
329,45,0.03710938,0.96440014,0.09761876
329,46,0.77148438,0.07760769,0.24920377
329,47,0.30664062,0.19081524,0.89779580
329,48,0.30664062,0.30402278,0.34186560
329,49,0.49414062,0.41723033,0.34989546
329,50,0.68945312,0.53043788,0.16826045
330,1,0.45117188,0.00249199,0.55131739
330,2,0.27148438,0.13456746,0.58165134
330,3,0.07617188,0.26664293,0.35954314
330,4,0.34960938,0.39871841,0.97545053
330,5,0.42773438,0.53079388,0.12580234
330,6,0.36523438,0.66286935,0.76145883
330,7,0.82617188,0.79494482,0.58933165
330,8,0.97460938,0.92702029,0.42338675
330,9,0.57617188,0.05909576,0.52514085
330,10,0.94726562,0.19117124,0.00450448
330,11,0.10351562,0.32324671,0.20299356
330,12,0.22460938,0.45532218,0.31327601
330,13,0.93164062,0.58739765,0.45186905
330,14,0.12695312,0.71947312,0.52675928
330,15,0.53710938,0.85154859,0.79694751
330,16,0.33789062,0.98362407,0.32425088
330,17,0.55664062,0.11569954,0.59042611
330,18,0.04101562,0.24777501,0.11103493
330,19,0.25976562,0.37985048,0.09691733
330,20,0.24414062,0.51192595,0.44276496
330,21,0.50976562,0.64400142,0.54802150
330,22,0.21679688,0.77607690,0.25325282
330,23,0.71289062,0.90815237,0.70273830
330,24,0.04101562,0.04022784,0.90923238
330,25,0.58007812,0.17230331,0.79270341
330,26,0.99023438,0.30437878,0.10175453
330,27,0.12695312,0.43645425,0.62911758
330,28,0.94335938,0.56852973,0.04915263
330,29,0.77929688,0.70060520,0.15265817
330,30,0.04101562,0.83268067,0.00531416
330,31,0.73242188,0.96475614,0.71017327
330,32,0.18554688,0.09683161,0.32806968
330,33,0.13085938,0.22890708,0.67734185
330,34,0.72070312,0.36098256,0.66038684
330,35,0.39257812,0.49305803,0.02442688
330,36,0.95507812,0.62513350,0.73041375
330,37,0.64648438,0.75720897,0.41174767
330,38,0.18554688,0.88928444,0.45326169
330,39,0.82617188,0.02135991,0.33295025
330,40,0.06054688,0.15343539,0.68432865
330,41,0.28710938,0.28551086,0.66941206
330,42,0.02148438,0.41758633,0.35991404
330,43,0.38867188,0.54966180,0.21613581
330,44,0.69335938,0.68173727,0.66780622
330,45,0.66210938,0.81381274,0.59087192
330,46,0.14648438,0.94588822,0.04059598
330,47,0.18164062,0.07796369,0.91320597
330,48,0.68164062,0.21003916,0.39075298
330,49,0.11914062,0.34211463,0.79780237
330,50,0.56445312,0.47419010,0.79084968
331,1,0.95117188,0.02135991,0.92145774
331,2,0.77148438,0.15343539,0.80300603
331,3,0.57617188,0.28551086,0.97850597
331,4,0.84960938,0.41758633,0.71614879
331,5,0.92773438,0.54966180,0.01067013
331,6,0.86523438,0.68173727,0.20423862
331,7,0.32617188,0.81381274,0.62274128
331,8,0.47460938,0.94588822,0.24720512
331,9,0.07617188,0.07796369,0.41283939
331,10,0.44726562,0.21003916,0.99608873
331,11,0.60351562,0.34211463,0.85985450
331,12,0.72460938,0.47419010,0.10337801
331,13,0.43164062,0.60626557,0.25181470
331,14,0.62695312,0.73834105,0.18066270
331,15,0.03710938,0.87041652,0.98102949
331,16,0.83789062,0.00249199,0.13002625
331,17,0.05664062,0.13456746,0.61370797
331,18,0.54101562,0.26664293,0.32765496
331,19,0.75976562,0.39871841,0.79353741
331,20,0.74414062,0.53079388,0.21017584
331,21,0.00976562,0.66286935,0.08559955
331,22,0.71679688,0.79494482,0.49768796
331,23,0.21289062,0.92702029,0.18345789
331,24,0.54101562,0.05909576,0.47602071
331,25,0.08007812,0.19117124,0.75840367
331,26,0.49023438,0.32324671,0.90150562
331,27,0.62695312,0.45532218,0.02198653
331,28,0.44335938,0.58739765,0.03473995
331,29,0.27929688,0.71947312,0.81687799
331,30,0.54101562,0.85154859,0.31987958
331,31,0.23242188,0.98362407,0.01394902
331,32,0.68554688,0.11569954,0.59665789
331,33,0.63085938,0.24777501,0.65711884
331,34,0.22070312,0.37985048,0.60480176
331,35,0.89257812,0.51192595,0.36509392
331,36,0.45507812,0.64400142,0.48012623
331,37,0.14648438,0.77607690,0.61149485
331,38,0.68554688,0.90815237,0.81566554
331,39,0.32617188,0.04022784,0.69603141
331,40,0.56054688,0.17230331,0.06272217
331,41,0.78710938,0.30437878,0.34247522
331,42,0.52148438,0.43645425,0.81548777
331,43,0.88867188,0.56852973,0.10796245
331,44,0.19335938,0.70060520,0.49475424
331,45,0.16210938,0.83268067,0.06964587
331,46,0.64648438,0.96475614,0.13376070
331,47,0.68164062,0.09683161,0.58893602
331,48,0.18164062,0.22890708,0.88570192
331,49,0.61914062,0.36098256,0.52065535
331,50,0.06445312,0.49305803,0.64922877
332,1,0.70117188,0.04022784,0.74220101
332,2,0.02148438,0.17230331,0.16354569
332,3,0.32617188,0.30437878,0.50973551
332,4,0.09960938,0.43645425,0.03364973
332,5,0.67773438,0.56852973,0.42244580
332,6,0.61523438,0.70060520,0.14110965
332,7,0.57617188,0.83268067,0.39808718
332,8,0.22460938,0.96475614,0.60879796
332,9,0.32617188,0.09683161,0.02644690
332,10,0.19726562,0.22890708,0.17929623
332,11,0.85351562,0.36098256,0.33555720
332,12,0.97460938,0.49305803,0.22576307
332,13,0.68164062,0.62513350,0.97602016
332,14,0.37695312,0.75720897,0.02513972
332,15,0.28710938,0.88928444,0.87355557
332,16,0.08789062,0.02135991,0.72293067
332,17,0.30664062,0.15343539,0.32937806
332,18,0.29101562,0.28551086,0.81036440
332,19,0.50976562,0.41758633,0.58779540
332,20,0.49414062,0.54966180,0.79684817
332,21,0.75976562,0.68173727,0.84729675
332,22,0.96679688,0.81381274,0.12756815
332,23,0.96289062,0.94588822,0.44127433
332,24,0.29101562,0.07796369,0.90330113
332,25,0.83007812,0.21003916,0.01795786
332,26,0.24023438,0.34211463,0.67227883
332,27,0.37695312,0.47419010,0.07451046
332,28,0.19335938,0.60626557,0.89752862
332,29,0.52929688,0.73834105,0.51039273
332,30,0.79101562,0.87041652,0.44716050
332,31,0.98242188,0.00249199,0.96943937
332,32,0.43554688,0.13456746,0.43695486
332,33,0.38085938,0.26664293,0.69320954
332,34,0.47070312,0.39871841,0.78453652
332,35,0.64257812,0.53079388,0.07091620
332,36,0.20507812,0.66286935,0.09329786
332,37,0.89648438,0.79494482,0.18936087
332,38,0.43554688,0.92702029,0.52087403
332,39,0.57617188,0.05909576,0.77132314
332,40,0.31054688,0.19117124,0.83638424
332,41,0.03710938,0.32324671,0.84143976
332,42,0.77148438,0.45532218,0.83019256
332,43,0.13867188,0.58739765,0.61769458
332,44,0.94335938,0.71947312,0.95613286
332,45,0.41210938,0.85154859,0.64442317
332,46,0.39648438,0.98362407,0.69827260
332,47,0.43164062,0.11569954,0.02833745
332,48,0.93164062,0.24777501,0.20777063
332,49,0.86914062,0.37985048,0.82853026
332,50,0.31445312,0.51192595,0.02028031
333,1,0.20117188,0.05909576,0.78827521
333,2,0.52148438,0.19117124,0.47941580
333,3,0.82617188,0.32324671,0.25903514
333,4,0.59960938,0.45532218,0.51370387
333,5,0.17773438,0.58739765,0.70867673
333,6,0.11523438,0.71947312,0.24026259
333,7,0.07617188,0.85154859,0.21485461
333,8,0.72460938,0.98362407,0.12469745
333,9,0.82617188,0.11569954,0.04033016
